"STATION","NAME","DATE","ACMH","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS"
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-15",,"0.36","0.0","0.0",,"46","31",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-16",,"0.01","0.0","0.0",,"54","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-17",,"0.81","0.0","0.0",,"54","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-18",,"0.51","0.0","0.0",,"57","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-19",,"0.00","0.0","0.0",,"52","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-20",,"0.00","0.0","0.0",,"52","38",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-21",,"0.00","0.0","0.0",,"46","34",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-22",,"0.05","0.0","0.0",,"48","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-23",,"0.12","0.0","0.0",,"55","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-24",,"0.00","0.0","0.0",,"59","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-25",,"0.00","0.0","0.0",,"62","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-26",,"0.00","0.0","0.0",,"63","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-27",,"0.12","0.0","0.0",,"51","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-28",,"0.00","0.0","0.0",,"54","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-29",,"0.00","0.0","0.0",,"55","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-30",,"0.00","0.0","0.0",,"53","35",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-01-31",,"0.00","0.0","0.0",,"45","36",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-01",,"0.03","0.0","0.0",,"49","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-02",,"0.26","0.0","0.0",,"53","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-03",,"0.07","0.0","0.0",,"49","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-04",,"0.30","0.0","0.0",,"49","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-05",,"0.81","0.0","0.0",,"56","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-06",,"0.70","0.0","0.0",,"55","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-07",,"0.78","0.0","0.0",,"56","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-08",,"0.13","0.0","0.0",,"58","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-09",,"0.23","0.0","0.0",,"56","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-10",,"0.06","0.0","0.0",,"56","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-11",,"0.00","0.0","0.0",,"53","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-12",,"0.02","0.0","0.0",,"62","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-13",,"0.01","0.0","0.0",,"58","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-14",,"0.01","0.0","0.0",,"58","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-15",,"0.00","0.0","0.0",,"55","38",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-16",,"0.00","0.0","0.0",,"56","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-17",,"0.00","0.0","0.0",,"62","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-18",,"0.00","0.0","0.0",,"55","36",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-19",,"0.04","0.0","0.0",,"51","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-20",,"0.02","0.0","0.0",,"52","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-21",,"0.00","0.0","0.0",,"55","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-22",,"0.00","0.0","0.0",,"53","35",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-23",,"0.00","0.0","0.0",,"58","32",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-24",,"0.00","0.0","0.0",,"53","33",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-25",,"0.04","0.0","0.0",,"50","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-26",,"0.19","0.0","0.0",,"53","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-27",,"0.70","0.0","0.0",,"51","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-02-28",,"0.00","0.0","0.0",,"55","38",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-01",,"0.00","0.0","0.0",,"55","33",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-02",,"0.00","0.0","0.0",,"51","39",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-03",,"0.00","0.0","0.0",,"53","31",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-04",,"0.00","0.0","0.0",,"55","29",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-05",,"0.00","0.0","0.0",,"58","36",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-06",,"0.00","0.0","0.0",,"61","38",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-07",,"0.00","0.0","0.0",,"61","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-08",,"0.00","0.0","0.0",,"65","39",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-09",,"0.00","0.0","0.0",,"58","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-10",,"0.02","0.0","0.0",,"59","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-11",,"0.10","0.0","0.0",,"58","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-12",,"0.00","0.0","0.0",,"65","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-13",,"0.09","0.0","0.0",,"63","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-14",,"0.52","0.0","0.0",,"61","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-15",,"2.18","0.0","0.0",,"51","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-16",,"0.01","0.0","0.0",,"57","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-17",,"0.02","0.0","0.0",,"62","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-18",,"0.00","0.0","0.0",,"62","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-19",,"0.03","0.0","0.0",,"60","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-20",,"0.11","0.0","0.0",,"57","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-21",,"0.04","0.0","0.0",,"58","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-22",,"0.06","0.0","0.0",,"53","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-23",,"0.11","0.0","0.0",,"53","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-24",,"0.22","0.0","0.0",,"56","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-25",,"0.21","0.0","0.0",,"57","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-26",,"0.00","0.0","0.0",,"71","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-27",,"0.04","0.0","0.0",,"69","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-28",,"0.00","0.0","0.0",,"62","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-29",,"0.00","0.0","0.0",,"60","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-30",,"0.01","0.0","0.0",,"66","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-03-31",,"0.69","0.0","0.0",,"53","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-01",,"0.03","0.0","0.0",,"56","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-02",,"0.11","0.0","0.0",,"57","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-03",,"0.02","0.0","0.0",,"55","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-04",,"0.00","0.0","0.0",,"57","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-05",,"0.00","0.0","0.0",,"62","37",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-06",,"0.00","0.0","0.0",,"56","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-07",,"0.00","0.0","0.0",,"59","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-08",,"0.00","0.0","0.0",,"64","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-09",,"0.00","0.0","0.0",,"65","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-10",,"0.32","0.0","0.0",,"58","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-11",,"0.03","0.0","0.0",,"56","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-12",,"0.00","0.0","0.0",,"57","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-13",,"0.53","0.0","0.0",,"55","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-14",,"0.00","0.0","0.0",,"55","39",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-15",,"0.00","0.0","0.0",,"59","38",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-16",,"0.00","0.0","0.0",,"63","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-17",,"0.00","0.0","0.0",,"66","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-18",,"0.00","0.0","0.0",,"63","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-19",,"0.00","0.0","0.0",,"68","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-20",,"0.00","0.0","0.0",,"72","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-21",,"0.12","0.0","0.0",,"62","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-22",,"0.00","0.0","0.0",,"60","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-23",,"0.08","0.0","0.0",,"54","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-24",,"0.09","0.0","0.0",,"56","44",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-25",,"0.00","0.0","0.0",,"58","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-26",,"0.00","0.0","0.0",,"62","40",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-27",,"0.00","0.0","0.0",,"78","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-28",,"0.17","0.0","0.0",,"60","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-29",,"0.02","0.0","0.0",,"64","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-04-30",,"0.00","0.0","0.0",,"62","49",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-01",,"0.00","0.0","0.0",,"64","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-02",,"0.00","0.0","0.0",,"63","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-03",,"0.00","0.0","0.0",,"67","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-04",,"0.00","0.0","0.0",,"64","42",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-05",,"0.57","0.0","0.0",,"59","45",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-06",,"0.00","0.0","0.0",,"61","43",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-07",,"0.00","0.0","0.0",,"67","41",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-08",,"0.00","0.0","0.0",,"71","46",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-09",,"0.00","0.0","0.0",,"77","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-10",,"0.00","0.0","0.0",,"69","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-11",,"0.00","0.0","0.0",,"61","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-12",,"0.12","0.0","0.0",,"62","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-13",,"0.20","0.0","0.0",,"55","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-14",,"0.01","0.0","0.0",,"64","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-15",,"0.00","0.0","0.0",,"68","47",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-16",,"0.00","0.0","0.0",,"60","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-17",,"0.00","0.0","0.0",,"68","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-18",,"0.00","0.0","0.0",,"73","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-19",,"0.00","0.0","0.0",,"73","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-20",,"0.00","0.0","0.0",,"76","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-21",,"0.00","0.0","0.0",,"78","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-22",,"0.00","0.0","0.0",,"64","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-23",,"0.01","0.0","0.0",,"62","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-24",,"0.00","0.0","0.0",,"65","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-25",,"0.00","0.0","0.0",,"61","53",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-26",,"0.00","0.0","0.0",,"69","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-27",,"0.00","0.0","0.0",,"76","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-28",,"0.00","0.0","0.0",,"79","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-29",,"0.00","0.0","0.0",,"81","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-30",,"0.00","0.0","0.0",,"71","51",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-05-31",,"0.00","0.0","0.0",,"75","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-01",,"0.09","0.0","0.0",,"62","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-02",,"0.00","0.0","0.0",,"65","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-03",,"0.00","0.0","0.0",,"67","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-04",,"0.00","0.0","0.0",,"73","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-05",,"0.00","0.0","0.0",,"78","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-06",,"0.00","0.0","0.0",,"82","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-07",,"0.00","0.0","0.0",,"83","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-08",,"0.00","0.0","0.0",,"83","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-09",,"0.00","0.0","0.0",,"83","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-10",,"0.00","0.0","0.0",,"80","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-11",,"0.00","0.0","0.0",,"76","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-12",,"0.00","0.0","0.0",,"71","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-13",,"0.00","0.0","0.0",,"74","48",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-14",,"0.00","0.0","0.0",,"79","50",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-15",,"0.00","0.0","0.0",,"82","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-16",,"0.00","0.0","0.0",,"72","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-17",,"0.00","0.0","0.0",,"77","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-18",,"0.01","0.0","0.0",,"76","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-19",,"0.04","0.0","0.0",,"72","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-20",,"0.00","0.0","0.0",,"74","52",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-21",,"0.00","0.0","0.0",,"78","56",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-22",,"0.00","0.0","0.0",,"76","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-23",,"0.00","0.0","0.0",,"79","54",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-24",,"0.00","0.0","0.0",,"79","62",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-25",,"0.00","0.0","0.0",,"86","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-26",,"0.00","0.0","0.0",,"87","63",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-27",,"0.00","0.0","0.0",,"90","63",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-28",,"0.00","0.0","0.0",,"82","65",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-29",,"0.01","0.0","0.0",,"89","65",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-06-30",,"0.00","0.0","0.0",,"86","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-01",,"0.00","0.0","0.0",,"89","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-02",,"0.00","0.0","0.0",,"92","64",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-03",,"0.00","0.0","0.0",,"90","65",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-04",,"0.00","0.0","0.0",,"90","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-05",,"0.00","0.0","0.0",,"89","62",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-06",,"0.00","0.0","0.0",,"87","63",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-07",,"0.00","0.0","0.0",,"80","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-08",,"0.00","0.0","0.0",,"85","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-09",,"0.00","0.0","0.0",,"86","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-10",,"0.00","0.0","0.0",,"72","63",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-11",,"0.00","0.0","0.0",,"73","63",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-12",,"0.00","0.0","0.0",,"80","63",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-13",,"0.00","0.0","0.0",,"78","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-14",,"0.00","0.0","0.0",,"80","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-15",,"0.00","0.0","0.0",,"79","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-16",,"0.00","0.0","0.0",,"78","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-17",,"0.00","0.0","0.0",,"80","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-18",,"0.00","0.0","0.0",,"90","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-19",,"0.00","0.0","0.0",,"96","64",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-20",,"0.00","0.0","0.0",,"79","63",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-21",,"0.00","0.0","0.0",,"73","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-22",,"0.00","0.0","0.0",,"78","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-23",,"0.00","0.0","0.0",,"79","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-24",,"0.05","0.0","0.0",,"77","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-25",,"0.09","0.0","0.0",,"68","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-26",,"0.90","0.0","0.0",,"71","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-27",,"0.00","0.0","0.0",,"75","55",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-28",,"0.00","0.0","0.0",,"81","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-29",,"0.00","0.0","0.0",,"87","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-30",,"0.00","0.0","0.0",,"90","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-07-31",,"0.00","0.0","0.0",,"90","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-01",,"0.00","0.0","0.0",,"89","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-02",,"0.00","0.0","0.0",,"87","61",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-03",,"0.00","0.0","0.0",,"82","62",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-04",,"0.00","0.0","0.0",,"77","60",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-05",,"0.03","0.0","0.0",,"70","58",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-06",,"0.00","0.0","0.0",,"78","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-07",,"0.00","0.0","0.0",,"80","57",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-08",,"0.00","0.0","0.0",,"80","59",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-09",,"0.00","0.0","0.0",,"82","62",
"USW00094290","SEATTLE SAND POINT WEATHER FORECAST OFFICE, WA US","2015-08-10",,"0.00","0.0","0.0",,"82","62",
